Date Time,Dataset,Total Number of Samples,Trial Number,Criterion,Number of Samples Forcing a Leaf,Maximum Depth Allowed,Number of folds,Uses Chi-Square Test,Maximum p-value Allowed by Chi-Square Test [between 0 and 1],Uses Monte Carlo,Are Attributes in Random Order?,U [between 0 and 1],L [between 0 and 1],prob_monte_carlo [between 0 and 1],Average Number of Valid Attributes in Root Node (m),Average Number of Nodes (after prunning),Average Tree Depth (after prunning),Total Time Taken for Cross-Validation [s],Accuracy Percentage (with missing values),Accuracy Percentage (without missing values),Number of Samples Classified using Unkown Value,Average Number of Nodes Pruned
2017-04-11 20:15:23.041326,Mushroom,5644,1,Gini Gain,1,5,10,False,None,True,True,0.4,0.1,0.99,22.0,1.0,0.0,0.882597365998663,61.800141743444364,61.800141743444364,0,0.0
2017-04-11 20:15:23.921483,Mushroom,5644,2,Gini Gain,1,5,10,False,None,True,True,0.4,0.1,0.99,22.0,1.0,0.0,0.8799050509987865,61.800141743444364,61.800141743444364,0,0.0
2017-04-11 20:15:24.804200,Mushroom,5644,3,Gini Gain,1,5,10,False,None,True,True,0.4,0.1,0.99,22.0,1.0,0.0,0.8825154490041314,61.800141743444364,61.800141743444364,0,0.0
2017-04-11 20:15:25.686197,Mushroom,5644,4,Gini Gain,1,5,10,False,None,True,True,0.4,0.1,0.99,22.0,1.0,0.0,0.8818103990051895,61.800141743444364,61.800141743444364,0,0.0
2017-04-11 20:15:26.569087,Mushroom,5644,5,Gini Gain,1,5,10,False,None,True,True,0.4,0.1,0.99,22.0,1.0,0.0,0.8827022389887134,61.800141743444364,61.800141743444364,0,0.0
2017-04-11 20:15:27.450876,Mushroom,5644,1,Twoing,1,5,10,False,None,True,True,0.4,0.1,0.99,22.0,1.0,0.0,0.8815949589916272,61.800141743444364,61.800141743444364,0,0.0
2017-04-11 20:15:28.333124,Mushroom,5644,2,Twoing,1,5,10,False,None,True,True,0.4,0.1,0.99,22.0,1.0,0.0,0.8820487350021722,61.800141743444364,61.800141743444364,0,0.0
2017-04-11 20:15:29.214806,Mushroom,5644,3,Twoing,1,5,10,False,None,True,True,0.4,0.1,0.99,22.0,1.0,0.0,0.8814778480009409,61.800141743444364,61.800141743444364,0,0.0
2017-04-11 20:15:30.096971,Mushroom,5644,4,Twoing,1,5,10,False,None,True,True,0.4,0.1,0.99,22.0,1.0,0.0,0.8819622919982066,61.800141743444364,61.800141743444364,0,0.0
2017-04-11 20:15:30.990089,Mushroom,5644,5,Twoing,1,5,10,False,None,True,True,0.4,0.1,0.99,22.0,1.0,0.0,0.8929120270040585,61.800141743444364,61.800141743444364,0,0.0
2017-04-11 20:15:31.872633,Mushroom,5644,1,Gain Ratio,1,5,10,False,None,True,True,0.4,0.1,0.99,22.0,1.0,0.0,0.8823426609887974,61.800141743444364,61.800141743444364,0,0.0
2017-04-11 20:15:32.755796,Mushroom,5644,2,Gain Ratio,1,5,10,False,None,True,True,0.4,0.1,0.99,22.0,1.0,0.0,0.8829541570012225,61.800141743444364,61.800141743444364,0,0.0
2017-04-11 20:15:33.636944,Mushroom,5644,3,Gain Ratio,1,5,10,False,None,True,True,0.4,0.1,0.99,22.0,1.0,0.0,0.8809458260075189,61.800141743444364,61.800141743444364,0,0.0
2017-04-11 20:15:34.518364,Mushroom,5644,4,Gain Ratio,1,5,10,False,None,True,True,0.4,0.1,0.99,22.0,1.0,0.0,0.8811975559947314,61.800141743444364,61.800141743444364,0,0.0
2017-04-11 20:15:35.399844,Mushroom,5644,5,Gain Ratio,1,5,10,False,None,True,True,0.4,0.1,0.99,22.0,1.0,0.0,0.88128141600464,61.800141743444364,61.800141743444364,0,0.0
2017-04-11 20:15:36.336214,Nursery,12960,1,Gini Gain,1,5,10,False,None,True,True,0.4,0.1,0.99,8.0,1.0,0.0,0.7907514229882509,33.333333333333336,33.333333333333336,0,0.0
2017-04-11 20:15:37.104487,Nursery,12960,2,Gini Gain,1,5,10,False,None,True,True,0.4,0.1,0.99,8.0,1.0,0.0,0.7679841049975948,33.333333333333336,33.333333333333336,0,0.0
2017-04-11 20:15:37.873381,Nursery,12960,3,Gini Gain,1,5,10,False,None,True,True,0.4,0.1,0.99,8.0,1.0,0.0,0.7686247969977558,33.333333333333336,33.333333333333336,0,0.0
2017-04-11 20:15:38.645200,Nursery,12960,4,Gini Gain,1,5,10,False,None,True,True,0.4,0.1,0.99,8.0,1.0,0.0,0.7715460300096311,33.333333333333336,33.333333333333336,0,0.0
2017-04-11 20:15:39.430071,Nursery,12960,5,Gini Gain,1,5,10,False,None,True,True,0.4,0.1,0.99,8.0,1.0,0.0,0.7846066399943084,33.333333333333336,33.333333333333336,0,0.0
2017-04-11 20:15:40.202097,Nursery,12960,1,Twoing,1,5,10,False,None,True,True,0.4,0.1,0.99,8.0,1.0,0.0,0.7717611900006887,33.333333333333336,33.333333333333336,0,0.0
2017-04-11 20:15:40.970484,Nursery,12960,2,Twoing,1,5,10,False,None,True,True,0.4,0.1,0.99,8.0,1.0,0.0,0.7681212669995148,33.333333333333336,33.333333333333336,0,0.0
2017-04-11 20:15:41.738683,Nursery,12960,3,Twoing,1,5,10,False,None,True,True,0.4,0.1,0.99,8.0,1.0,0.0,0.7679366590018617,33.333333333333336,33.333333333333336,0,0.0
2017-04-11 20:15:42.527844,Nursery,12960,4,Twoing,1,5,10,False,None,True,True,0.4,0.1,0.99,8.0,1.0,0.0,0.7888982019940158,33.333333333333336,33.333333333333336,0,0.0
2017-04-11 20:15:43.296768,Nursery,12960,5,Twoing,1,5,10,False,None,True,True,0.4,0.1,0.99,8.0,1.0,0.0,0.7686551160004456,33.333333333333336,33.333333333333336,0,0.0
2017-04-11 20:15:44.067674,Nursery,12960,1,Gain Ratio,1,5,10,False,None,True,True,0.4,0.1,0.99,8.0,1.0,0.0,0.7706390889943577,33.333333333333336,33.333333333333336,0,0.0
2017-04-11 20:15:44.837806,Nursery,12960,2,Gain Ratio,1,5,10,False,None,True,True,0.4,0.1,0.99,8.0,1.0,0.0,0.7698711670091143,33.333333333333336,33.333333333333336,0,0.0
2017-04-11 20:15:45.620909,Nursery,12960,3,Gain Ratio,1,5,10,False,None,True,True,0.4,0.1,0.99,8.0,1.0,0.0,0.7828403140010778,33.333333333333336,33.333333333333336,0,0.0
2017-04-11 20:15:46.396033,Nursery,12960,4,Gain Ratio,1,5,10,False,None,True,True,0.4,0.1,0.99,8.0,1.0,0.0,0.7748605189990485,33.333333333333336,33.333333333333336,0,0.0
2017-04-11 20:15:47.166183,Nursery,12960,5,Gain Ratio,1,5,10,False,None,True,True,0.4,0.1,0.99,8.0,1.0,0.0,0.7698830110020936,33.333333333333336,33.333333333333336,0,0.0
2017-04-11 20:17:48.257511,Poker Hand,1000000,1,Gini Gain,1,5,10,False,None,True,True,0.4,0.1,0.99,10.0,1.0,0.0,106.56275698100217,50.1209,50.1209,0,0.0
2017-04-11 20:19:34.888183,Poker Hand,1000000,2,Gini Gain,1,5,10,False,None,True,True,0.4,0.1,0.99,10.0,1.0,0.0,106.59791551699163,50.1209,50.1209,0,0.0
2017-04-11 20:21:21.462931,Poker Hand,1000000,3,Gini Gain,1,5,10,False,None,True,True,0.4,0.1,0.99,10.0,1.0,0.0,106.54245342599461,50.1209,50.1209,0,0.0
2017-04-11 20:23:07.619045,Poker Hand,1000000,4,Gini Gain,1,5,10,False,None,True,True,0.4,0.1,0.99,10.0,1.0,0.0,106.12390205700649,50.1209,50.1209,0,0.0
2017-04-11 20:24:54.110067,Poker Hand,1000000,5,Gini Gain,1,5,10,False,None,True,True,0.4,0.1,0.99,10.0,1.0,0.0,106.45871393299603,50.1209,50.1209,0,0.0
2017-04-11 20:26:40.086859,Poker Hand,1000000,1,Twoing,1,5,10,False,None,True,True,0.4,0.1,0.99,10.0,1.0,0.0,105.94470021000598,50.1209,50.1209,0,0.0
2017-04-11 20:28:26.593225,Poker Hand,1000000,2,Twoing,1,5,10,False,None,True,True,0.4,0.1,0.99,10.0,1.0,0.0,106.47397469000134,50.1209,50.1209,0,0.0
2017-04-11 20:30:13.456607,Poker Hand,1000000,3,Twoing,1,5,10,False,None,True,True,0.4,0.1,0.99,10.0,1.0,0.0,106.83111389100668,50.1209,50.1209,0,0.0
2017-04-11 20:32:00.377099,Poker Hand,1000000,4,Twoing,1,5,10,False,None,True,True,0.4,0.1,0.99,10.0,1.0,0.0,106.88815008800884,50.1209,50.1209,0,0.0
2017-04-11 20:33:47.268549,Poker Hand,1000000,5,Twoing,1,5,10,False,None,True,True,0.4,0.1,0.99,10.0,1.0,0.0,106.85897539000143,50.1209,50.1209,0,0.0
2017-04-11 20:35:33.712928,Poker Hand,1000000,1,Gain Ratio,1,5,10,False,None,True,True,0.4,0.1,0.99,10.0,1.0,0.0,106.41239277500426,50.1209,50.1209,0,0.0
2017-04-11 20:37:20.772558,Poker Hand,1000000,2,Gain Ratio,1,5,10,False,None,True,True,0.4,0.1,0.99,10.0,1.0,0.0,107.02726358400832,50.1209,50.1209,0,0.0
2017-04-11 20:39:07.046716,Poker Hand,1000000,3,Gain Ratio,1,5,10,False,None,True,True,0.4,0.1,0.99,10.0,1.0,0.0,106.24182411900256,50.1209,50.1209,0,0.0
2017-04-11 20:40:53.509910,Poker Hand,1000000,4,Gain Ratio,1,5,10,False,None,True,True,0.4,0.1,0.99,10.0,1.0,0.0,106.43098537500191,50.1209,50.1209,0,0.0
2017-04-11 20:42:39.625927,Poker Hand,1000000,5,Gain Ratio,1,5,10,False,None,True,True,0.4,0.1,0.99,10.0,1.0,0.0,106.0838144429872,50.1209,50.1209,0,0.0
2017-04-11 20:42:39.946799,Titanic Survive,2201,1,Gini Gain,1,5,10,False,None,True,True,0.4,0.1,0.99,3.0,1.0,0.0,0.05591587899834849,67.69650159018627,67.69650159018627,0,0.0
2017-04-11 20:42:40.002179,Titanic Survive,2201,2,Gini Gain,1,5,10,False,None,True,True,0.4,0.1,0.99,3.0,1.0,0.0,0.055231056991033256,67.69650159018627,67.69650159018627,0,0.0
2017-04-11 20:42:40.057622,Titanic Survive,2201,3,Gini Gain,1,5,10,False,None,True,True,0.4,0.1,0.99,3.0,1.0,0.0,0.055312563010375015,67.69650159018627,67.69650159018627,0,0.0
2017-04-11 20:42:40.112996,Titanic Survive,2201,4,Gini Gain,1,5,10,False,None,True,True,0.4,0.1,0.99,3.0,1.0,0.0,0.05523779499344528,67.69650159018627,67.69650159018627,0,0.0
2017-04-11 20:42:40.168328,Titanic Survive,2201,5,Gini Gain,1,5,10,False,None,True,True,0.4,0.1,0.99,3.0,1.0,0.0,0.05520270099805202,67.69650159018627,67.69650159018627,0,0.0
2017-04-11 20:42:40.223466,Titanic Survive,2201,1,Twoing,1,5,10,False,None,True,True,0.4,0.1,0.99,3.0,1.0,0.0,0.05498740400071256,67.69650159018627,67.69650159018627,0,0.0
2017-04-11 20:42:40.278648,Titanic Survive,2201,2,Twoing,1,5,10,False,None,True,True,0.4,0.1,0.99,3.0,1.0,0.0,0.05505049599742051,67.69650159018627,67.69650159018627,0,0.0
2017-04-11 20:42:40.334000,Titanic Survive,2201,3,Twoing,1,5,10,False,None,True,True,0.4,0.1,0.99,3.0,1.0,0.0,0.05522150899923872,67.69650159018627,67.69650159018627,0,0.0
2017-04-11 20:42:40.389244,Titanic Survive,2201,4,Twoing,1,5,10,False,None,True,True,0.4,0.1,0.99,3.0,1.0,0.0,0.05511438999383245,67.69650159018627,67.69650159018627,0,0.0
2017-04-11 20:42:40.444263,Titanic Survive,2201,5,Twoing,1,5,10,False,None,True,True,0.4,0.1,0.99,3.0,1.0,0.0,0.05489258500165306,67.69650159018627,67.69650159018627,0,0.0
2017-04-11 20:42:40.499390,Titanic Survive,2201,1,Gain Ratio,1,5,10,False,None,True,True,0.4,0.1,0.99,3.0,1.0,0.0,0.05498559800616931,67.69650159018627,67.69650159018627,0,0.0
2017-04-11 20:42:40.554809,Titanic Survive,2201,2,Gain Ratio,1,5,10,False,None,True,True,0.4,0.1,0.99,3.0,1.0,0.0,0.055283787005464546,67.69650159018627,67.69650159018627,0,0.0
2017-04-11 20:42:40.610115,Titanic Survive,2201,3,Gain Ratio,1,5,10,False,None,True,True,0.4,0.1,0.99,3.0,1.0,0.0,0.055170377003378235,67.69650159018627,67.69650159018627,0,0.0
2017-04-11 20:42:40.665247,Titanic Survive,2201,4,Gain Ratio,1,5,10,False,None,True,True,0.4,0.1,0.99,3.0,1.0,0.0,0.054998692008666694,67.69650159018627,67.69650159018627,0,0.0
2017-04-11 20:42:40.720287,Titanic Survive,2201,5,Gain Ratio,1,5,10,False,None,True,True,0.4,0.1,0.99,3.0,1.0,0.0,0.054910256003495306,67.69650159018627,67.69650159018627,0,0.0
2017-04-11 20:42:43.178799,Adult Census Income,32561,1,Gini Gain,1,5,10,False,None,True,True,0.3,0.1,0.95,8.0,1.0,0.0,2.0643874070083257,75.91904425539757,75.91904425539757,0,0.0
2017-04-11 20:42:45.259770,Adult Census Income,32561,2,Gini Gain,1,5,10,False,None,True,True,0.3,0.1,0.95,8.0,1.0,0.0,2.0805233209975995,75.91904425539757,75.91904425539757,0,0.0
2017-04-11 20:42:47.315876,Adult Census Income,32561,3,Gini Gain,1,5,10,False,None,True,True,0.3,0.1,0.95,8.0,1.0,0.0,2.0556277699943166,75.91904425539757,75.91904425539757,0,0.0
2017-04-11 20:42:49.396229,Adult Census Income,32561,4,Gini Gain,1,5,10,False,None,True,True,0.3,0.1,0.95,8.0,1.0,0.0,2.0799217250023503,75.91904425539757,75.91904425539757,0,0.0
2017-04-11 20:42:51.476348,Adult Census Income,32561,5,Gini Gain,1,5,10,False,None,True,True,0.3,0.1,0.95,8.0,1.0,0.0,2.079672692998429,75.91904425539757,75.91904425539757,0,0.0
2017-04-11 20:42:53.531390,Adult Census Income,32561,1,Twoing,1,5,10,False,None,True,True,0.3,0.1,0.95,8.0,1.0,0.0,2.0546028280077735,75.91904425539757,75.91904425539757,0,0.0
2017-04-11 20:42:55.610434,Adult Census Income,32561,2,Twoing,1,5,10,False,None,True,True,0.3,0.1,0.95,8.0,1.0,0.0,2.078594709004392,75.91904425539757,75.91904425539757,0,0.0
2017-04-11 20:42:57.693200,Adult Census Income,32561,3,Twoing,1,5,10,False,None,True,True,0.3,0.1,0.95,8.0,1.0,0.0,2.082316261003143,75.91904425539757,75.91904425539757,0,0.0
2017-04-11 20:42:59.749817,Adult Census Income,32561,4,Twoing,1,5,10,False,None,True,True,0.3,0.1,0.95,8.0,1.0,0.0,2.0561635619960725,75.91904425539757,75.91904425539757,0,0.0
2017-04-11 20:43:01.840064,Adult Census Income,32561,5,Twoing,1,5,10,False,None,True,True,0.3,0.1,0.95,8.0,1.0,0.0,2.089818877997459,75.91904425539757,75.91904425539757,0,0.0
2017-04-11 20:43:03.918536,Adult Census Income,32561,1,Gain Ratio,1,5,10,False,None,True,True,0.3,0.1,0.95,8.0,1.0,0.0,2.0780350920103956,75.91904425539757,75.91904425539757,0,0.0
2017-04-11 20:43:06.006549,Adult Census Income,32561,2,Gain Ratio,1,5,10,False,None,True,True,0.3,0.1,0.95,8.0,1.0,0.0,2.0875649689987767,75.91904425539757,75.91904425539757,0,0.0
2017-04-11 20:43:08.067877,Adult Census Income,32561,3,Gain Ratio,1,5,10,False,None,True,True,0.3,0.1,0.95,8.0,1.0,0.0,2.0608788630052004,75.91904425539757,75.91904425539757,0,0.0
2017-04-11 20:43:10.158618,Adult Census Income,32561,4,Gain Ratio,1,5,10,False,None,True,True,0.3,0.1,0.95,8.0,1.0,0.0,2.0902934649930103,75.91904425539757,75.91904425539757,0,0.0
2017-04-11 20:43:12.217687,Adult Census Income,32561,5,Gain Ratio,1,5,10,False,None,True,True,0.3,0.1,0.95,8.0,1.0,0.0,2.0586202459962806,75.91904425539757,75.91904425539757,0,0.0
2017-04-11 20:43:13.262897,Mushroom,5644,1,Gini Gain,1,5,10,False,None,True,True,0.3,0.1,0.95,22.0,1.0,0.0,0.8455900959961582,61.800141743444364,61.800141743444364,0,0.0
2017-04-11 20:43:14.105555,Mushroom,5644,2,Gini Gain,1,5,10,False,None,True,True,0.3,0.1,0.95,22.0,1.0,0.0,0.8424587570043514,61.800141743444364,61.800141743444364,0,0.0
2017-04-11 20:43:14.948693,Mushroom,5644,3,Gini Gain,1,5,10,False,None,True,True,0.3,0.1,0.95,22.0,1.0,0.0,0.8429356289998395,61.800141743444364,61.800141743444364,0,0.0
2017-04-11 20:43:15.790372,Mushroom,5644,4,Gini Gain,1,5,10,False,None,True,True,0.3,0.1,0.95,22.0,1.0,0.0,0.841486196994083,61.800141743444364,61.800141743444364,0,0.0
2017-04-11 20:43:16.631613,Mushroom,5644,5,Gini Gain,1,5,10,False,None,True,True,0.3,0.1,0.95,22.0,1.0,0.0,0.8410497950098943,61.800141743444364,61.800141743444364,0,0.0
2017-04-11 20:43:17.472751,Mushroom,5644,1,Twoing,1,5,10,False,None,True,True,0.3,0.1,0.95,22.0,1.0,0.0,0.840951011996367,61.800141743444364,61.800141743444364,0,0.0
2017-04-11 20:43:18.313927,Mushroom,5644,2,Twoing,1,5,10,False,None,True,True,0.3,0.1,0.95,22.0,1.0,0.0,0.8409738079935778,61.800141743444364,61.800141743444364,0,0.0
2017-04-11 20:43:19.155708,Mushroom,5644,3,Twoing,1,5,10,False,None,True,True,0.3,0.1,0.95,22.0,1.0,0.0,0.8415828049910488,61.800141743444364,61.800141743444364,0,0.0
2017-04-11 20:43:19.997547,Mushroom,5644,4,Twoing,1,5,10,False,None,True,True,0.3,0.1,0.95,22.0,1.0,0.0,0.8416464769979939,61.800141743444364,61.800141743444364,0,0.0
2017-04-11 20:43:20.850930,Mushroom,5644,5,Twoing,1,5,10,False,None,True,True,0.3,0.1,0.95,22.0,1.0,0.0,0.8531715360004455,61.800141743444364,61.800141743444364,0,0.0
2017-04-11 20:43:21.691181,Mushroom,5644,1,Gain Ratio,1,5,10,False,None,True,True,0.3,0.1,0.95,22.0,1.0,0.0,0.8400378560036188,61.800141743444364,61.800141743444364,0,0.0
2017-04-11 20:43:22.532065,Mushroom,5644,2,Gain Ratio,1,5,10,False,None,True,True,0.3,0.1,0.95,22.0,1.0,0.0,0.8406875749933533,61.800141743444364,61.800141743444364,0,0.0
2017-04-11 20:43:23.373506,Mushroom,5644,3,Gain Ratio,1,5,10,False,None,True,True,0.3,0.1,0.95,22.0,1.0,0.0,0.8412094899977092,61.800141743444364,61.800141743444364,0,0.0
2017-04-11 20:43:24.214856,Mushroom,5644,4,Gain Ratio,1,5,10,False,None,True,True,0.3,0.1,0.95,22.0,1.0,0.0,0.8411426590027986,61.800141743444364,61.800141743444364,0,0.0
2017-04-11 20:43:25.056702,Mushroom,5644,5,Gain Ratio,1,5,10,False,None,True,True,0.3,0.1,0.95,22.0,1.0,0.0,0.8416478520084638,61.800141743444364,61.800141743444364,0,0.0
2017-04-11 20:43:25.950432,Nursery,12960,1,Gini Gain,1,5,10,False,None,True,True,0.3,0.1,0.95,8.0,1.0,0.0,0.7493056050006999,33.333333333333336,33.333333333333336,0,0.0
2017-04-11 20:43:26.685038,Nursery,12960,2,Gini Gain,1,5,10,False,None,True,True,0.3,0.1,0.95,8.0,1.0,0.0,0.7343396990036126,33.333333333333336,33.333333333333336,0,0.0
2017-04-11 20:43:27.420135,Nursery,12960,3,Gini Gain,1,5,10,False,None,True,True,0.3,0.1,0.95,8.0,1.0,0.0,0.7348294989933493,33.333333333333336,33.333333333333336,0,0.0
2017-04-11 20:43:28.156965,Nursery,12960,4,Gini Gain,1,5,10,False,None,True,True,0.3,0.1,0.95,8.0,1.0,0.0,0.7365675379987806,33.333333333333336,33.333333333333336,0,0.0
2017-04-11 20:43:28.910945,Nursery,12960,5,Gini Gain,1,5,10,False,None,True,True,0.3,0.1,0.95,8.0,1.0,0.0,0.7537101280031493,33.333333333333336,33.333333333333336,0,0.0
2017-04-11 20:43:29.646606,Nursery,12960,1,Twoing,1,5,10,False,None,True,True,0.3,0.1,0.95,8.0,1.0,0.0,0.7353965850052191,33.333333333333336,33.333333333333336,0,0.0
2017-04-11 20:43:30.383147,Nursery,12960,2,Twoing,1,5,10,False,None,True,True,0.3,0.1,0.95,8.0,1.0,0.0,0.7362751719920198,33.333333333333336,33.333333333333336,0,0.0
2017-04-11 20:43:31.124124,Nursery,12960,3,Twoing,1,5,10,False,None,True,True,0.3,0.1,0.95,8.0,1.0,0.0,0.740712094004266,33.333333333333336,33.333333333333336,0,0.0
2017-04-11 20:43:31.872647,Nursery,12960,4,Twoing,1,5,10,False,None,True,True,0.3,0.1,0.95,8.0,1.0,0.0,0.7482793830131413,33.333333333333336,33.333333333333336,0,0.0
2017-04-11 20:43:32.609170,Nursery,12960,5,Twoing,1,5,10,False,None,True,True,0.3,0.1,0.95,8.0,1.0,0.0,0.7362793360080104,33.333333333333336,33.333333333333336,0,0.0
2017-04-11 20:43:33.347621,Nursery,12960,1,Gain Ratio,1,5,10,False,None,True,True,0.3,0.1,0.95,8.0,1.0,0.0,0.7381958980113268,33.333333333333336,33.333333333333336,0,0.0
2017-04-11 20:43:34.086179,Nursery,12960,2,Gain Ratio,1,5,10,False,None,True,True,0.3,0.1,0.95,8.0,1.0,0.0,0.7382915670023067,33.333333333333336,33.333333333333336,0,0.0
2017-04-11 20:43:34.836413,Nursery,12960,3,Gain Ratio,1,5,10,False,None,True,True,0.3,0.1,0.95,8.0,1.0,0.0,0.749974354999722,33.333333333333336,33.333333333333336,0,0.0
2017-04-11 20:43:35.574339,Nursery,12960,4,Gain Ratio,1,5,10,False,None,True,True,0.3,0.1,0.95,8.0,1.0,0.0,0.7376637849956751,33.333333333333336,33.333333333333336,0,0.0
2017-04-11 20:43:36.311701,Nursery,12960,5,Gain Ratio,1,5,10,False,None,True,True,0.3,0.1,0.95,8.0,1.0,0.0,0.737101282007643,33.333333333333336,33.333333333333336,0,0.0
2017-04-11 20:45:35.312174,Poker Hand,1000000,1,Gini Gain,1,5,10,False,None,True,True,0.3,0.1,0.95,10.0,1.0,0.0,104.45085239699984,50.1209,50.1209,0,0.0
2017-04-11 20:47:18.778679,Poker Hand,1000000,2,Gini Gain,1,5,10,False,None,True,True,0.3,0.1,0.95,10.0,1.0,0.0,103.4337429820007,50.1209,50.1209,0,0.0
2017-04-11 20:49:02.612793,Poker Hand,1000000,3,Gini Gain,1,5,10,False,None,True,True,0.3,0.1,0.95,10.0,1.0,0.0,103.801681662997,50.1209,50.1209,0,0.0
2017-04-11 20:50:47.487051,Poker Hand,1000000,4,Gini Gain,1,5,10,False,None,True,True,0.3,0.1,0.95,10.0,1.0,0.0,104.84286364699074,50.1209,50.1209,0,0.0
2017-04-11 20:52:34.456362,Poker Hand,1000000,5,Gini Gain,1,5,10,False,None,True,True,0.3,0.1,0.95,10.0,1.0,0.0,106.93672697400325,50.1209,50.1209,0,0.0
2017-04-11 20:54:20.941231,Poker Hand,1000000,1,Twoing,1,5,10,False,None,True,True,0.3,0.1,0.95,10.0,1.0,0.0,106.45212798299326,50.1209,50.1209,0,0.0
2017-04-11 20:56:07.436675,Poker Hand,1000000,2,Twoing,1,5,10,False,None,True,True,0.3,0.1,0.95,10.0,1.0,0.0,106.46217148800497,50.1209,50.1209,0,0.0
2017-04-11 20:57:53.691349,Poker Hand,1000000,3,Twoing,1,5,10,False,None,True,True,0.3,0.1,0.95,10.0,1.0,0.0,106.22202801398817,50.1209,50.1209,0,0.0
2017-04-11 20:59:40.101296,Poker Hand,1000000,4,Twoing,1,5,10,False,None,True,True,0.3,0.1,0.95,10.0,1.0,0.0,106.37749875699228,50.1209,50.1209,0,0.0
2017-04-11 21:01:26.485818,Poker Hand,1000000,5,Twoing,1,5,10,False,None,True,True,0.3,0.1,0.95,10.0,1.0,0.0,106.35276821500156,50.1209,50.1209,0,0.0
2017-04-11 21:03:12.483052,Poker Hand,1000000,1,Gain Ratio,1,5,10,False,None,True,True,0.3,0.1,0.95,10.0,1.0,0.0,105.96619291999377,50.1209,50.1209,0,0.0
2017-04-11 21:04:57.787748,Poker Hand,1000000,2,Gain Ratio,1,5,10,False,None,True,True,0.3,0.1,0.95,10.0,1.0,0.0,105.27458337800635,50.1209,50.1209,0,0.0
2017-04-11 21:06:42.579706,Poker Hand,1000000,3,Gain Ratio,1,5,10,False,None,True,True,0.3,0.1,0.95,10.0,1.0,0.0,104.7617228510062,50.1209,50.1209,0,0.0
2017-04-11 21:08:27.879163,Poker Hand,1000000,4,Gain Ratio,1,5,10,False,None,True,True,0.3,0.1,0.95,10.0,1.0,0.0,105.26910392098944,50.1209,50.1209,0,0.0
2017-04-11 21:10:13.224560,Poker Hand,1000000,5,Gain Ratio,1,5,10,False,None,True,True,0.3,0.1,0.95,10.0,1.0,0.0,105.31472805600788,50.1209,50.1209,0,0.0
2017-04-11 21:10:13.536338,Titanic Survive,2201,1,Gini Gain,1,5,10,False,None,True,True,0.3,0.1,0.95,3.0,1.0,0.0,0.05601310900237877,67.69650159018627,67.69650159018627,0,0.0
2017-04-11 21:10:13.591495,Titanic Survive,2201,2,Gini Gain,1,5,10,False,None,True,True,0.3,0.1,0.95,3.0,1.0,0.0,0.05500766199838836,67.69650159018627,67.69650159018627,0,0.0
2017-04-11 21:10:13.646601,Titanic Survive,2201,3,Gini Gain,1,5,10,False,None,True,True,0.3,0.1,0.95,3.0,1.0,0.0,0.05497450700204354,67.69650159018627,67.69650159018627,0,0.0
2017-04-11 21:10:13.701661,Titanic Survive,2201,4,Gini Gain,1,5,10,False,None,True,True,0.3,0.1,0.95,3.0,1.0,0.0,0.054932953004026785,67.69650159018627,67.69650159018627,0,0.0
2017-04-11 21:10:13.756818,Titanic Survive,2201,5,Gini Gain,1,5,10,False,None,True,True,0.3,0.1,0.95,3.0,1.0,0.0,0.05503472899727058,67.69650159018627,67.69650159018627,0,0.0
2017-04-11 21:10:13.811104,Titanic Survive,2201,1,Twoing,1,5,10,False,None,True,True,0.3,0.1,0.95,3.0,1.0,0.0,0.054163001987035386,67.69650159018627,67.69650159018627,0,0.0
2017-04-11 21:10:13.866061,Titanic Survive,2201,2,Twoing,1,5,10,False,None,True,True,0.3,0.1,0.95,3.0,1.0,0.0,0.05483656100113876,67.69650159018627,67.69650159018627,0,0.0
2017-04-11 21:10:13.921076,Titanic Survive,2201,3,Twoing,1,5,10,False,None,True,True,0.3,0.1,0.95,3.0,1.0,0.0,0.05488167199655436,67.69650159018627,67.69650159018627,0,0.0
2017-04-11 21:10:13.975485,Titanic Survive,2201,4,Twoing,1,5,10,False,None,True,True,0.3,0.1,0.95,3.0,1.0,0.0,0.054295169000397436,67.69650159018627,67.69650159018627,0,0.0
2017-04-11 21:10:14.030556,Titanic Survive,2201,5,Twoing,1,5,10,False,None,True,True,0.3,0.1,0.95,3.0,1.0,0.0,0.0549553069868125,67.69650159018627,67.69650159018627,0,0.0
2017-04-11 21:10:14.085227,Titanic Survive,2201,1,Gain Ratio,1,5,10,False,None,True,True,0.3,0.1,0.95,3.0,1.0,0.0,0.054535542003577575,67.69650159018627,67.69650159018627,0,0.0
2017-04-11 21:10:14.140126,Titanic Survive,2201,2,Gain Ratio,1,5,10,False,None,True,True,0.3,0.1,0.95,3.0,1.0,0.0,0.05477020099351648,67.69650159018627,67.69650159018627,0,0.0
2017-04-11 21:10:14.195016,Titanic Survive,2201,3,Gain Ratio,1,5,10,False,None,True,True,0.3,0.1,0.95,3.0,1.0,0.0,0.05476084600377362,67.69650159018627,67.69650159018627,0,0.0
2017-04-11 21:10:14.249406,Titanic Survive,2201,4,Gain Ratio,1,5,10,False,None,True,True,0.3,0.1,0.95,3.0,1.0,0.0,0.05424943199614063,67.69650159018627,67.69650159018627,0,0.0
