parents,has_nurs,form,children,housing,finance,social,health,NewAttrib1,NewAttrib2,NewAttrib3,class
usual,proper,complete,more,critical,inconv,nonprob,priority,usualproper,completed1less_convinconv,nonprobpriority,priority
usual,proper,complete,more,critical,inconv,nonprob,not_recom,usualproper,completed1less_convinconv,nonprobnot_recom,not_recom
usual,proper,complete,more,critical,inconv,slightly_prob,recommended,usualproper,completed1less_convinconv,slightly_probrecommended,very_recom
usual,proper,complete,more,critical,inconv,slightly_prob,priority,usualproper,completed1less_convinconv,slightly_probpriority,priority
usual,proper,complete,more,critical,inconv,slightly_prob,not_recom,usualproper,completed1less_convinconv,slightly_probnot_recom,not_recom
usual,proper,complete,more,critical,inconv,problematic,recommended,usualproper,completed1less_convinconv,problematicrecommended,priority
usual,proper,complete,more,critical,inconv,problematic,priority,usualproper,completed1less_convinconv,problematicpriority,priority
usual,proper,complete,more,critical,inconv,problematic,not_recom,usualproper,completed1less_convinconv,problematicnot_recom,not_recom
usual,proper,complete,more,critical,inconv,nonprob,recommended,usualproper,completed1criticalconvenient,nonprobrecommended,priority
usual,proper,complete,more,critical,inconv,nonprob,priority,usualproper,completed1criticalconvenient,nonprobpriority,priority
usual,proper,complete,more,critical,inconv,nonprob,not_recom,usualproper,completed1criticalconvenient,nonprobnot_recom,not_recom
usual,proper,complete,more,critical,inconv,slightly_prob,recommended,usualproper,completed1criticalconvenient,slightly_probrecommended,priority
usual,proper,complete,more,critical,inconv,slightly_prob,priority,usualproper,completed1criticalconvenient,slightly_probpriority,priority
usual,proper,complete,more,critical,inconv,slightly_prob,not_recom,usualproper,completed1criticalconvenient,slightly_probnot_recom,not_recom
usual,proper,complete,more,critical,inconv,problematic,recommended,usualproper,completed1criticalconvenient,problematicrecommended,priority
usual,proper,complete,more,critical,inconv,problematic,priority,usualproper,completed1criticalconvenient,problematicpriority,priority
usual,proper,complete,more,critical,inconv,problematic,not_recom,usualproper,completed1criticalconvenient,problematicnot_recom,not_recom
usual,proper,complete,more,critical,inconv,nonprob,recommended,usualproper,completed1criticalinconv,nonprobrecommended,priority
usual,proper,complete,more,critical,inconv,nonprob,priority,usualproper,completed1criticalinconv,nonprobpriority,priority
usual,proper,complete,more,critical,inconv,nonprob,not_recom,usualproper,completed1criticalinconv,nonprobnot_recom,not_recom
usual,proper,complete,more,critical,inconv,slightly_prob,recommended,usualproper,completed1criticalinconv,slightly_probrecommended,priority
usual,proper,complete,more,critical,inconv,slightly_prob,priority,usualproper,completed1criticalinconv,slightly_probpriority,priority
usual,proper,complete,more,critical,inconv,slightly_prob,not_recom,usualproper,completed1criticalinconv,slightly_probnot_recom,not_recom
usual,proper,complete,more,critical,inconv,problematic,recommended,usualproper,completed1criticalinconv,problematicrecommended,priority
usual,proper,complete,more,critical,inconv,problematic,priority,usualproper,completed1criticalinconv,problematicpriority,priority
usual,proper,complete,more,critical,inconv,problematic,not_recom,usualproper,completed1criticalinconv,problematicnot_recom,not_recom
usual,proper,complete,more,critical,inconv,nonprob,recommended,usualproper,completed2convenientconvenient,nonprobrecommended,very_recom
usual,proper,complete,more,critical,inconv,nonprob,priority,usualproper,completed2convenientconvenient,nonprobpriority,priority
usual,proper,complete,more,critical,inconv,nonprob,not_recom,usualproper,completed2convenientconvenient,nonprobnot_recom,not_recom
usual,proper,complete,more,critical,inconv,slightly_prob,recommended,usualproper,completed2convenientconvenient,slightly_probrecommended,very_recom
usual,proper,complete,more,critical,inconv,slightly_prob,priority,usualproper,completed2convenientconvenient,slightly_probpriority,priority
usual,proper,complete,more,critical,inconv,slightly_prob,not_recom,usualproper,completed2convenientconvenient,slightly_probnot_recom,not_recom
usual,proper,complete,more,critical,inconv,problematic,recommended,usualproper,completed2convenientconvenient,problematicrecommended,priority
usual,proper,complete,more,critical,inconv,problematic,priority,usualproper,completed2convenientconvenient,problematicpriority,priority
usual,proper,complete,more,critical,inconv,problematic,not_recom,usualproper,completed2convenientconvenient,problematicnot_recom,not_recom
usual,proper,complete,more,critical,inconv,nonprob,recommended,usualproper,completed2convenientinconv,nonprobrecommended,very_recom
usual,proper,complete,more,critical,inconv,nonprob,priority,usualproper,completed2convenientinconv,nonprobpriority,priority
usual,proper,complete,more,critical,inconv,nonprob,not_recom,usualproper,completed2convenientinconv,nonprobnot_recom,not_recom
usual,proper,complete,more,critical,inconv,slightly_prob,recommended,usualproper,completed2convenientinconv,slightly_probrecommended,very_recom
usual,proper,complete,more,critical,inconv,slightly_prob,priority,usualproper,completed2convenientinconv,slightly_probpriority,priority
usual,proper,complete,more,critical,inconv,slightly_prob,not_recom,usualproper,completed2convenientinconv,slightly_probnot_recom,not_recom
usual,proper,complete,more,critical,inconv,problematic,recommended,usualproper,completed2convenientinconv,problematicrecommended,priority
usual,proper,complete,more,critical,inconv,problematic,priority,usualproper,completed2convenientinconv,problematicpriority,priority
usual,proper,complete,more,critical,inconv,problematic,not_recom,usualproper,completed2convenientinconv,problematicnot_recom,not_recom
usual,proper,complete,more,critical,inconv,nonprob,recommended,usualproper,completed2less_convconvenient,nonprobrecommended,very_recom
usual,proper,complete,more,critical,inconv,nonprob,priority,usualproper,completed2less_convconvenient,nonprobpriority,priority
usual,proper,complete,more,critical,inconv,nonprob,not_recom,usualproper,completed2less_convconvenient,nonprobnot_recom,not_recom
usual,proper,complete,more,critical,inconv,slightly_prob,recommended,usualproper,completed2less_convconvenient,slightly_probrecommended,very_recom
usual,proper,complete,more,critical,inconv,slightly_prob,priority,usualproper,completed2less_convconvenient,slightly_probpriority,priority
usual,proper,complete,more,critical,inconv,slightly_prob,not_recom,usualproper,completed2less_convconvenient,slightly_probnot_recom,not_recom
usual,proper,complete,more,critical,inconv,problematic,recommended,usualproper,completed2less_convconvenient,problematicrecommended,priority
usual,proper,complete,more,critical,inconv,problematic,priority,usualproper,completed2less_convconvenient,problematicpriority,priority
usual,proper,complete,more,critical,inconv,problematic,not_recom,usualproper,completed2less_convconvenient,problematicnot_recom,not_recom
usual,proper,complete,more,critical,inconv,nonprob,recommended,usualproper,completed2less_convinconv,nonprobrecommended,very_recom
usual,proper,complete,more,critical,inconv,nonprob,priority,usualproper,completed2less_convinconv,nonprobpriority,priority
usual,proper,complete,more,critical,inconv,nonprob,not_recom,usualproper,completed2less_convinconv,nonprobnot_recom,not_recom
usual,proper,complete,more,critical,inconv,slightly_prob,recommended,usualproper,completed2less_convinconv,slightly_probrecommended,very_recom
usual,proper,complete,more,critical,inconv,slightly_prob,priority,usualproper,completed2less_convinconv,slightly_probpriority,priority
usual,proper,complete,more,critical,inconv,slightly_prob,not_recom,usualproper,completed2less_convinconv,slightly_probnot_recom,not_recom
usual,proper,complete,more,critical,inconv,problematic,recommended,usualproper,completed2less_convinconv,problematicrecommended,priority
usual,proper,complete,more,critical,inconv,problematic,priority,usualproper,completed2less_convinconv,problematicpriority,priority
usual,proper,complete,more,critical,inconv,problematic,not_recom,usualproper,completed2less_convinconv,problematicnot_recom,not_recom
usual,proper,complete,more,critical,inconv,nonprob,recommended,usualproper,completed2criticalconvenient,nonprobrecommended,priority
usual,proper,complete,more,critical,inconv,nonprob,priority,usualproper,completed2criticalconvenient,nonprobpriority,priority
usual,proper,complete,more,critical,inconv,nonprob,not_recom,usualproper,completed2criticalconvenient,nonprobnot_recom,not_recom
usual,proper,complete,more,critical,inconv,slightly_prob,recommended,usualproper,completed2criticalconvenient,slightly_probrecommended,priority
usual,proper,complete,more,critical,inconv,slightly_prob,priority,usualproper,completed2criticalconvenient,slightly_probpriority,priority
usual,proper,complete,more,critical,inconv,slightly_prob,not_recom,usualproper,completed2criticalconvenient,slightly_probnot_recom,not_recom
usual,proper,complete,more,critical,inconv,problematic,recommended,usualproper,completed2criticalconvenient,problematicrecommended,priority
usual,proper,complete,more,critical,inconv,problematic,priority,usualproper,completed2criticalconvenient,problematicpriority,priority
usual,proper,complete,more,critical,inconv,problematic,not_recom,usualproper,completed2criticalconvenient,problematicnot_recom,not_recom
usual,proper,complete,more,critical,inconv,nonprob,recommended,usualproper,completed2criticalinconv,nonprobrecommended,priority
usual,proper,complete,more,critical,inconv,nonprob,priority,usualproper,completed2criticalinconv,nonprobpriority,priority
usual,proper,complete,more,critical,inconv,nonprob,not_recom,usualproper,completed2criticalinconv,nonprobnot_recom,not_recom
usual,proper,complete,more,critical,inconv,slightly_prob,recommended,usualproper,completed2criticalinconv,slightly_probrecommended,priority
usual,proper,complete,more,critical,inconv,slightly_prob,priority,usualproper,completed2criticalinconv,slightly_probpriority,priority
usual,proper,complete,more,critical,inconv,slightly_prob,not_recom,usualproper,completed2criticalinconv,slightly_probnot_recom,not_recom
usual,proper,complete,more,critical,inconv,problematic,recommended,usualproper,completed2criticalinconv,problematicrecommended,priority
usual,proper,complete,more,critical,inconv,problematic,priority,usualproper,completed2criticalinconv,problematicpriority,priority
usual,proper,complete,more,critical,inconv,problematic,not_recom,usualproper,completed2criticalinconv,problematicnot_recom,not_recom
usual,proper,complete,more,critical,inconv,nonprob,recommended,usualproper,completed3convenientconvenient,nonprobrecommended,very_recom
usual,proper,complete,more,critical,inconv,nonprob,priority,usualproper,completed3convenientconvenient,nonprobpriority,priority
usual,proper,complete,more,critical,inconv,nonprob,not_recom,usualproper,completed3convenientconvenient,nonprobnot_recom,not_recom
usual,proper,complete,more,critical,inconv,slightly_prob,recommended,usualproper,completed3convenientconvenient,slightly_probrecommended,very_recom
usual,proper,complete,more,critical,inconv,slightly_prob,priority,usualproper,completed3convenientconvenient,slightly_probpriority,priority
usual,proper,complete,more,critical,inconv,slightly_prob,not_recom,usualproper,completed3convenientconvenient,slightly_probnot_recom,not_recom
usual,proper,complete,more,critical,inconv,problematic,recommended,usualproper,completed3convenientconvenient,problematicrecommended,priority
usual,proper,complete,more,critical,inconv,problematic,priority,usualproper,completed3convenientconvenient,problematicpriority,priority
